x y z nx ny nz
0.0251085042 -0.1059476861 -0.0034906861 -0.9140430000 -0.4029710000 0.0462530000
0.0271045042 -0.1098776861 -0.0049346861 -0.9154560000 -0.4006680000 0.0374970000
0.0608795042 -0.1095906861 -0.0048596861 0.9292130000 0.3629240000 0.0696380000
0.0233605042 -0.1014406861 -0.0045736861 -0.9155390000 -0.4011610000 0.0293120000
0.0254745042 -0.1052196861 -0.0063016861 -0.9183240000 -0.3889670000 -0.0733890000
0.0567355042 -0.0989826861 -0.0049166861 0.9367500000 0.3477840000 0.0393130000
0.0583225042 -0.1028256861 -0.0047536861 0.9341140000 0.3502910000 0.0687480000
0.0200635042 -0.0936416861 -0.0049006861 -0.9198410000 -0.3922400000 0.0062910000
0.0547625042 -0.0934576861 -0.0049766861 0.9377440000 0.3446570000 0.0429880000
0.0574195042 -0.0974146861 -0.0018926861 0.7303220000 0.2826000000 0.6219060000
0.0161925042 -0.0844376861 -0.0046356861 -0.9263650000 -0.3764190000 0.0125020000
0.0178685042 -0.0880176861 -0.0052316861 -0.9247420000 -0.3804450000 -0.0106910000
0.0518895042 -0.0855566861 -0.0049446861 0.9362090000 0.3486030000 0.0445860000
0.0134975042 -0.0776856861 -0.0047026861 -0.9265910000 -0.3758180000 0.0137690000
0.0482375042 -0.0762356861 -0.0049256861 0.9296210000 0.3663430000 0.0399730000
0.0499185042 -0.0798946861 -0.0045856861 0.9296710000 0.3587510000 0.0837260000
0.0088795042 -0.0667656861 -0.0037176861 -0.9275020000 -0.3697890000 0.0547410000
0.0106905042 -0.0704096861 -0.0050156861 -0.9274540000 -0.3735400000 -0.0172210000
0.0456395042 -0.0694986861 -0.0047306861 0.9270740000 0.3717680000 0.0481930000
0.0070455042 -0.0614466861 -0.0046056861 -0.9337360000 -0.3577610000 -0.0120250000
0.0095965042 -0.0638516861 -0.0095146861 -0.8986600000 -0.3633140000 -0.2457920000
0.0409885042 -0.0584416861 -0.0061416861 0.9231220000 0.3804460000 -0.0557310000
0.0427235042 -0.0622956861 -0.0047126861 0.9249280000 0.3775010000 0.0447280000
0.0042235042 -0.0538796861 -0.0045156861 -0.9392140000 -0.3426930000 -0.0209530000
0.0391055042 -0.0536806861 -0.0049836861 0.9189280000 0.3924140000 0.0397790000
0.0414485042 -0.0563776861 -0.0026196861 0.8374220000 0.3299460000 0.4357300000
0.0005355042 -0.0437266861 -0.0045016861 -0.9433420000 -0.3293250000 -0.0406340000
0.0021235042 -0.0475666861 -0.0050616861 -0.9410780000 -0.3347550000 -0.0480820000
0.0356215042 -0.0455456861 -0.0047986861 0.9140630000 0.4033980000 0.0419290000
-0.0015484958 -0.0372876861 -0.0047586861 -0.9437940000 -0.3268250000 -0.0493810000
0.0018125042 -0.0413776861 -0.0092526861 -0.9329220000 -0.3384470000 -0.1229240000
0.0317715042 -0.0370126861 -0.0049806861 0.9110210000 0.4113300000 0.0291480000
0.0336135042 -0.0400906861 -0.0042576861 0.9009170000 0.4051200000 0.1556470000
-0.0043314958 -0.0295236861 -0.0045546861 -0.9457180000 -0.3246220000 -0.0154520000
0.0285855042 -0.0298586861 -0.0046946861 0.9036020000 0.4226360000 0.0698720000
