x y z nx ny nz
0.0128589221 -0.0684264652 -0.0214306501 -0.1459280000 0.9194260000 -0.3651860000
0.0198859221 -0.0676194652 -0.0216406501 -0.1617170000 0.8467050000 -0.5068910000
0.0262269221 -0.0684514652 -0.0228816501 -0.1225690000 0.8100770000 -0.5733690000
0.0373619221 -0.0730054652 -0.0239316501 0.4838560000 0.6440270000 -0.5925470000
0.0440639221 -0.0722634652 -0.0200736501 0.6336140000 0.6076480000 -0.4788500000
0.0212499221 -0.0649254652 -0.0194526501 -0.1611780000 0.7824430000 -0.6015020000
0.0401579221 -0.0294094652 -0.0199096501 0.8256920000 0.0822110000 -0.5580980000
-0.0318630779 0.0369975348 -0.0203176501 -0.0735460000 -0.9381550000 -0.3383140000
-0.0287670779 0.0363715348 -0.0202586501 -0.0697570000 -0.9512340000 -0.3004790000
0.0627369221 0.0342555348 -0.0194726501 0.7847820000 -0.5461340000 -0.2930120000
0.0678649221 0.0378875348 -0.0203006501 0.4316600000 -0.8038130000 -0.4093340000
-0.0501150779 0.0430035348 -0.0222446501 -0.4144250000 -0.7527200000 -0.5115310000
0.0638339221 0.0382725348 -0.0224216501 0.3788050000 -0.7427720000 -0.5520830000
0.0695069221 0.0426195348 -0.0235476501 0.6169810000 -0.5969830000 -0.5127830000
0.0743619221 0.0455685348 -0.0221446501 0.7818760000 -0.3946510000 -0.4826180000
0.0718449221 0.0463155348 -0.0256456501 0.7310710000 -0.4172440000 -0.5398550000
0.0760289221 0.0503485348 -0.0221546501 0.9484390000 -0.1292550000 -0.2894080000
-0.0930270779 0.0612375348 -0.0213176501 -0.5730050000 0.3175310000 -0.7555390000
0.0766279221 0.0580385348 -0.0218126501 0.9833980000 0.0018330000 -0.1814520000
-0.0921900779 0.0641755348 -0.0210216501 -0.5224660000 0.4303980000 -0.7360610000
-0.0685540779 0.0693835348 -0.0234306501 -0.1194850000 0.7826280000 -0.6109140000
-0.0494820779 0.0687915348 -0.0264446501 -0.5628600000 0.5842780000 -0.5846430000
0.0700729221 0.0666045348 -0.0260746501 0.6570690000 0.4533760000 -0.6022550000
0.0759599221 0.0640855348 -0.0219676501 0.9288020000 0.1585880000 -0.3349270000
-0.0892840779 0.0707455348 -0.0196476501 -0.3705550000 0.6081040000 -0.7020670000
-0.0736680779 0.0717375348 -0.0201006501 -0.1403150000 0.7715570000 -0.6204930000
-0.0695360779 0.0725155348 -0.0203586501 -0.1397780000 0.7875590000 -0.6001770000
-0.0496570779 0.0739455348 -0.0217396501 -0.5208880000 0.6645580000 -0.5357600000
-0.0450420779 0.0758905348 -0.0220116501 -0.3472700000 0.7005090000 -0.6234510000
-0.0311110779 0.0751975348 -0.0246206501 -0.1039830000 0.7933240000 -0.5998530000
-0.0284130779 0.0763405348 -0.0244196501 -0.0890790000 0.7972590000 -0.5970290000
-0.0161910779 0.0769775348 -0.0221046501 0.1203220000 0.9721430000 -0.2011470000
-0.0102730779 0.0774005348 -0.0240976501 -0.0278220000 0.9882520000 -0.1502810000
-0.0026410779 0.0774855348 -0.0239706501 -0.0270310000 0.9953390000 -0.0925670000
0.0049749221 0.0776565348 -0.0244306501 0.0057070000 0.9898950000 -0.1416890000
0.0127119221 0.0767655348 -0.0245566501 0.0929270000 0.9621240000 -0.2562850000
0.0225239221 0.0763315348 -0.0205076501 0.0994990000 0.9359900000 -0.3376720000
0.0295769221 0.0767075348 -0.0205506501 -0.0048310000 0.9508430000 -0.3096360000
0.0364739221 0.0765975348 -0.0208526501 0.0004300000 0.9294600000 -0.3689220000
0.0452399221 0.0761415348 -0.0213256501 0.0027950000 0.9320470000 -0.3623270000
0.0523709221 0.0763945348 -0.0214806501 -0.0103000000 0.9188100000 -0.3945670000
0.0577599221 0.0768795348 -0.0196546501 0.0335840000 0.9489850000 -0.3135290000
0.0698279221 0.0730995348 -0.0213396501 0.5061130000 0.6790590000 -0.5317230000
-0.0444040779 0.0787075348 -0.0196246501 -0.2407460000 0.7933270000 -0.5591720000
-0.0312500779 0.0790715348 -0.0206446501 -0.0981480000 0.8306500000 -0.5480760000
-0.0277070779 0.0800085348 -0.0202196501 -0.0775370000 0.8793790000 -0.4697660000
-0.0194210779 0.0799835348 -0.0207256501 0.0530820000 0.9191580000 -0.3902950000
-0.0102640779 0.0783445348 -0.0222576501 -0.0141350000 0.9916200000 -0.1284140000
-0.0028010779 0.0783755348 -0.0210966501 -0.0094590000 0.9954550000 -0.0947580000
0.0042269221 0.0784465348 -0.0213416501 -0.0478400000 0.9817640000 -0.1839860000
0.0118899221 0.0783425348 -0.0213966501 -0.0074700000 0.9710520000 -0.2387500000
-0.0477740779 -0.0993984652 -0.0141206501 -0.8336740000 -0.5271370000 -0.1646670000
-0.0426100779 -0.1020984652 -0.0150306501 -0.1453820000 -0.9890540000 -0.0252380000
-0.0348270779 -0.1022074652 -0.0152446501 0.0261990000 -0.9996110000 0.0095160000
-0.0268150779 -0.1020154652 -0.0153776501 0.0284830000 -0.9995580000 0.0085290000
-0.0187190779 -0.1018114652 -0.0154116501 0.0468070000 -0.9988100000 0.0137010000
-0.0106830779 -0.1012774652 -0.0152776501 0.0505590000 -0.9983790000 0.0261390000
-0.0026830779 -0.1009944652 -0.0150616501 0.0289310000 -0.9990370000 0.0329940000
0.0052439221 -0.1007774652 -0.0151506501 0.0279250000 -0.9989310000 0.0368480000
0.0132349221 -0.1005934652 -0.0152216501 0.0229360000 -0.9990130000 0.0380440000
0.0212359221 -0.1004124652 -0.0153776501 0.0194660000 -0.9990890000 0.0379690000
