x y z nx ny nz
0.0005851783 -0.0163283023 0.0056393798 -0.7420960000 -0.3549090000 0.5686230000
0.0291721783 -0.0118463023 0.0082623798 0.5070530000 0.5642370000 0.6515620000
0.0354211783 -0.0145113023 0.0057313798 0.5720170000 0.6300530000 0.5251950000
0.0404111783 -0.0180033023 0.0041403798 0.6045440000 0.6633930000 0.4409490000
-0.0102108217 -0.0046463023 0.0018393798 -0.6840250000 -0.5148600000 0.5167490000
-0.0050488217 -0.0073813023 0.0046753798 -0.6383090000 -0.3890330000 0.6642400000
-0.0006238217 -0.0094283023 0.0075743798 -0.5848240000 -0.2373380000 0.7756620000
0.0218371783 -0.0043133023 0.0081663798 0.4578800000 0.5759380000 0.6772310000
0.0272951783 -0.0068733023 0.0056303798 0.5872040000 0.6050010000 0.5377410000
0.0322881783 -0.0101713023 0.0038683798 0.6036620000 0.6522330000 0.4584590000
-0.0177378217 0.0037046977 0.0020823798 -0.6160810000 -0.5974430000 0.5133280000
-0.0124288217 0.0010826977 0.0039053798 -0.5600140000 -0.4559580000 0.6917270000
-0.0061018217 0.0001316977 0.0069073798 -0.3622300000 -0.1187720000 0.9244900000
0.0032301783 0.0033956977 0.0079143798 0.0930610000 0.3878880000 0.9169970000
0.0107911783 0.0024016977 0.0066293798 0.2532230000 0.6232620000 0.7398810000
0.0185351783 0.0000916977 0.0052463798 0.3580010000 0.7430650000 0.5654110000
0.0243321783 -0.0024083023 0.0038913798 0.5424130000 0.7067020000 0.4542700000
-0.0276158217 0.0115676977 0.0015763798 -0.3795010000 -0.7546570000 0.5352310000
-0.0208008217 0.0093196977 0.0035813798 -0.4489680000 -0.5285280000 0.7204750000
-0.0137218217 0.0080656977 0.0058683798 -0.1877280000 -0.1562820000 0.9697080000
-0.0056108217 0.0082486977 0.0064603798 -0.0116650000 0.1450570000 0.9893540000
0.0021321783 0.0078976977 0.0058353798 0.2275650000 0.4696130000 0.8530400000
0.0091861783 0.0061706977 0.0034293798 0.3909960000 0.6779180000 0.6225340000
0.0164561783 0.0041966977 0.0017793798 0.4100110000 0.7909150000 0.4542520000
-0.0336808217 0.0169366977 0.0007803798 -0.8123140000 -0.3212400000 0.4867760000
-0.0292118217 0.0161466977 0.0045033798 -0.5568930000 -0.4230120000 0.7147940000
-0.0214528217 0.0157606977 0.0066713798 -0.0428250000 -0.3811670000 0.9235140000
-0.0136528217 0.0162516977 0.0062203798 0.1506470000 -0.0000740000 0.9885880000
-0.0061738217 0.0157026977 0.0049093798 0.2629460000 0.3076610000 0.9144420000
0.0001511783 0.0134836977 0.0028203798 0.4376740000 0.5523060000 0.7095070000
-0.0287268217 0.0237566977 0.0046183798 -0.6875040000 0.3296170000 0.6470630000
-0.0214338217 0.0251766977 0.0074643798 -0.0459120000 0.3252870000 0.9445000000
-0.0141248217 0.0240796977 0.0053073798 0.5243070000 0.2341590000 0.8187010000
-0.0084638217 0.0219516977 0.0022863798 0.5475850000 0.4800110000 0.6853760000
-0.0269298217 0.0292966977 0.0021183798 -0.6150580000 0.6472220000 0.4503420000
-0.0214408217 0.0302236977 0.0042093798 -0.1998620000 0.7415750000 0.6404070000
-0.0149448217 0.0301406977 0.0035023798 0.4741310000 0.5865680000 0.6566110000
0.0372881783 -0.0522863023 0.0089973798 -0.2473710000 -0.7263070000 0.6413160000
0.0422151783 -0.0525373023 0.0091793798 0.0466930000 -0.7720440000 0.6338510000
0.0476211783 -0.0520883023 0.0090473798 0.3388300000 -0.6409350000 0.6887650000
0.0294131783 -0.0449333023 0.0093183798 -0.5403520000 -0.4948260000 0.6805640000
0.0348961783 -0.0474173023 0.0113233798 -0.3958680000 -0.4861640000 0.7790590000
0.0424301783 -0.0478973023 0.0127853798 0.0464400000 -0.4901540000 0.8703980000
0.0496491783 -0.0471903023 0.0109613798 0.4788480000 -0.4435130000 0.7576290000
0.0550921783 -0.0451103023 0.0090793798 0.7111500000 -0.2256740000 0.6658360000
0.0213011783 -0.0368743023 0.0090973798 -0.5246560000 -0.5093100000 0.6821580000
0.0270601783 -0.0392833023 0.0110963798 -0.4605260000 -0.4357860000 0.7733090000
0.0341191783 -0.0400903023 0.0138273798 -0.2153920000 -0.2426010000 0.9459130000
0.0437021783 -0.0405463023 0.0139413798 -0.1136920000 -0.1663250000 0.9794950000
0.0503831783 -0.0398763023 0.0124943798 0.5113540000 -0.0086200000 0.8593270000
0.0549411783 -0.0397343023 0.0090913798 0.7485010000 0.0132310000 0.6630020000
0.0133961783 -0.0288493023 0.0090253798 -0.5093200000 -0.4886660000 0.7083770000
0.0190391783 -0.0312093023 0.0108833798 -0.4539150000 -0.4288570000 0.7810530000
0.0263681783 -0.0319293023 0.0137633798 -0.2495450000 -0.2096560000 0.9453950000
0.0344301783 -0.0318693023 0.0142533798 0.0977550000 -0.0835340000 0.9916990000
0.0424731783 -0.0319013023 0.0132063798 0.0680750000 0.0282970000 0.9972790000
0.0496901783 -0.0326063023 0.0111423798 0.4786130000 0.3899000000 0.7867070000
0.0549231783 -0.0350023023 0.0086693798 0.6930880000 0.2818490000 0.6634690000
0.0054561783 -0.0211453023 0.0090663798 -0.5493840000 -0.4248120000 0.7195220000
0.0110131783 -0.0231873023 0.0107083798 -0.4239720000 -0.4289490000 0.7976530000
0.0183951783 -0.0239263023 0.0134223798 -0.2379050000 -0.1950260000 0.9515070000
0.0264931783 -0.0239353023 0.0142333798 0.0096000000 0.0654820000 0.9978080000
0.0344531783 -0.0239853023 0.0133073798 0.2297700000 0.2998950000 0.9258880000
0.0414991783 -0.0248083023 0.0107253798 0.4265370000 0.4866910000 0.7623640000
0.0471221783 -0.0269193023 0.0090303798 0.4536780000 0.5432990000 0.7064010000
0.0042421783 -0.0154103023 0.0099703798 -0.5677610000 -0.2013970000 0.7981770000
0.0103991783 -0.0159413023 0.0129043798 -0.2783760000 -0.0969830000 0.9555630000
0.0184991783 -0.0158693023 0.0137843798 0.0083420000 0.0755230000 0.9971090000
0.0264031783 -0.0159803023 0.0127773798 0.2439670000 0.3049370000 0.9205940000
0.0334751783 -0.0171723023 0.0103483798 0.4267220000 0.4882950000 0.7612340000
0.0393121783 -0.0190053023 0.0092023798 0.3378120000 0.4024450000 0.8508360000
-0.0021288217 -0.0046403023 0.0084583798 -0.3870040000 -0.1066470000 0.9158900000
0.0029091783 -0.0076883023 0.0100753798 -0.3997710000 -0.0126120000 0.9165280000
0.0104551783 -0.0078583023 0.0121783798 -0.1361270000 0.2280830000 0.9640790000
0.0183811783 -0.0079293023 0.0121253798 0.1716560000 0.3656900000 0.9147700000
0.0250401783 -0.0092883023 0.0101433798 0.4323370000 0.4658180000 0.7720740000
0.0308221783 -0.0115623023 0.0092163798 0.3680450000 0.4441100000 0.8168900000
-0.0021828217 -0.0002653023 0.0085213798 -0.2438380000 0.0450460000 0.9687690000
0.0022551783 -0.0003253023 0.0092043798 -0.1212810000 0.2067010000 0.9708580000
0.0099931783 -0.0014273023 0.0097913798 0.0518250000 0.4599820000 0.8864150000
0.0170851783 -0.0024033023 0.0094613798 0.2089540000 0.5960090000 0.7753130000
0.0232671783 -0.0037743023 0.0086993798 0.3860340000 0.5248550000 0.7586200000
0.0003271783 0.0045606977 0.0083453798 -0.0865570000 0.2652740000 0.9602800000
-0.0261738217 0.0189256977 0.0085853798 -0.2557730000 -0.2101970000 0.9436090000
-0.0236108217 0.0191846977 0.0087673798 -0.0121690000 -0.2709820000 0.9625080000
-0.0260178217 0.0209136977 0.0087223798 -0.3296140000 -0.0056270000 0.9440990000
-0.0216438217 0.0231066977 0.0089663798 0.0275510000 0.0742830000 0.9968570000
-0.0172978217 0.0239736977 0.0083763798 0.3056850000 0.1933860000 0.9322870000
