x y z nx ny nz
-0.0458960501 0.0205983188 -0.0843625957 -0.8868290000 0.4605950000 0.0372340000
0.0398469499 0.0198313188 -0.0844985957 0.8759130000 0.4822210000 -0.0154580000
0.0416329499 0.0161253188 -0.0842755957 0.9356470000 0.3517700000 -0.0286810000
-0.0422050501 0.0255683188 -0.0844245957 -0.6935610000 0.7190040000 0.0447940000
-0.0348710501 0.0288443188 -0.0845185957 -0.2575060000 0.9649960000 0.0497360000
-0.0276790501 0.0298533188 -0.0839305957 -0.1735930000 0.9836000000 0.0489620000
-0.0217270501 0.0301933188 -0.0823805957 -0.1304370000 0.9902480000 0.0489310000
0.0146349499 0.0300763188 -0.0837785957 0.1426350000 0.9885790000 0.0486510000
0.0215989499 0.0291893188 -0.0845755957 0.1805840000 0.9822250000 0.0512290000
0.0291869499 0.0277593188 -0.0843465957 0.2507730000 0.9668130000 0.0488400000
0.0360519499 0.0245973188 -0.0844615957 0.6236020000 0.7815790000 0.0159810000
-0.0259550501 0.0309923188 -0.0847795957 -0.1642150000 0.9852290000 0.0485580000
-0.0185460501 0.0316003188 -0.0844155957 -0.1043110000 0.9934380000 0.0469140000
-0.0106490501 0.0320173188 -0.0847385957 -0.0406430000 0.9982370000 0.0432490000
-0.0026910501 0.0320433188 -0.0845995957 0.0181340000 0.9988330000 0.0447690000
0.0051279499 0.0316643188 -0.0847345957 0.0754170000 0.9958880000 0.0501950000
0.0121969499 0.0311353188 -0.0845475957 0.1263530000 0.9907050000 0.0503770000
0.0188099499 0.0307443188 -0.0852755957 0.1612790000 0.9856910000 0.0490220000
-0.0399630501 -0.0262476812 -0.0767845957 -0.4330410000 -0.8998140000 0.0530160000
-0.0349170501 -0.0277346812 -0.0763735957 -0.2521910000 -0.9659790000 0.0573100000
-0.0268180501 -0.0294136812 -0.0764995957 -0.1678860000 -0.9841830000 0.0565510000
-0.0188020501 -0.0306086812 -0.0764045957 -0.1152810000 -0.9917480000 0.0560870000
-0.0109370501 -0.0313376812 -0.0764955957 -0.0555640000 -0.9969700000 0.0544460000
-0.0030490501 -0.0315626812 -0.0764985957 0.0039970000 -0.9985120000 0.0543810000
0.0050659499 -0.0313626812 -0.0765295957 0.0627460000 -0.9964440000 0.0562260000
0.0132199499 -0.0305826812 -0.0762665957 0.1220390000 -0.9911550000 0.0521330000
0.0211039499 -0.0294386812 -0.0764375957 0.1768720000 -0.9830150000 0.0489700000
0.0291399499 -0.0277686812 -0.0764255957 0.2534870000 -0.9663910000 0.0428050000
0.0343819499 -0.0262616812 -0.0763795957 0.4833250000 -0.8750130000 0.0273720000
-0.0470680501 -0.0178436812 -0.0771645957 -0.8944670000 -0.4452110000 0.0414240000
