x y z nx ny nz
-0.0482578961 0.0060055323 -0.0700444602 -0.9583190000 -0.2836110000 -0.0344980000
0.0367941039 0.0081305323 -0.0701434602 0.7007420000 0.7133440000 -0.0100430000
0.0399231039 0.0047065323 -0.0700274602 0.7748750000 0.6317220000 -0.0222960000
-0.0468898961 0.0143445323 -0.0699884602 -0.9380380000 0.3464870000 -0.0055970000
0.0275621039 0.0162635323 -0.0695134602 0.6026200000 0.7964410000 0.0503010000
0.0323831039 0.0123195323 -0.0699044602 0.6690120000 0.7430280000 0.0182240000
-0.0436018961 0.0221085323 -0.0701864602 -0.9066390000 0.4219010000 -0.0024510000
-0.0411538961 0.0260185323 -0.0690134602 -0.8527580000 0.5220070000 -0.0176890000
0.0122521039 0.0255405323 -0.0691534602 0.4214110000 0.9048160000 0.0610070000
0.0186081039 0.0224815323 -0.0698024602 0.4889190000 0.8703550000 0.0586470000
0.0236391039 0.0193885323 -0.0695624602 0.5607530000 0.8259770000 0.0576050000
-0.0418038961 0.0266295323 -0.0695364602 -0.8922810000 0.4514700000 -0.0029640000
-0.0385028961 0.0303825323 -0.0701454602 -0.7040430000 0.7097630000 -0.0236690000
-0.0293468961 0.0329775323 -0.0701774602 -0.1125820000 0.9926510000 -0.0443710000
-0.0217598961 0.0334925323 -0.0708534602 -0.0178190000 0.9994020000 -0.0296190000
-0.0135268961 0.0333035323 -0.0700204602 0.0790280000 0.9968720000 -0.0010210000
-0.0056948961 0.0320025323 -0.0697384602 0.1946310000 0.9803550000 0.0319810000
0.0023251039 0.0298135323 -0.0696854602 0.3010280000 0.9522830000 0.0503940000
0.0090681039 0.0275965323 -0.0703134602 0.3723140000 0.9269600000 0.0461290000
-0.0222768961 0.0343645323 -0.0689494602 -0.0213390000 0.9996580000 -0.0151290000
0.0049861039 -0.0300194677 -0.0636924602 -0.1932330000 -0.9730190000 0.1260730000
0.0108161039 -0.0305024677 -0.0624324602 -0.1411390000 -0.9818850000 0.1264180000
