x y z normal_x normal_y normal_z
0.0003984630 -0.0407771599 0.0135632167 0.0056528046 -0.9997953163 -0.0098822560
0.0405078883 -0.0151695125 -0.0024556387 0.9034983998 -0.4276811180 -0.0000000000
0.0313237167 -0.0280394025 -0.0037799414 0.6980255818 -0.7157729056 -0.0000000000
-0.0141775203 0.0402220894 -0.0080143811 0.3666049544 -0.9298287800 0.0239876869
0.0439169463 0.0128396706 -0.0097857236 0.9797673070 0.1989729567 -0.0000000000
-0.0042646901 -0.0405432499 0.0346126348 -0.0961943760 -0.9950350281 0.0202350297
-0.0277073869 0.0068187932 -0.0236737293 -0.0413878030 0.0042831994 0.9990731144
-0.0388471757 -0.0179028655 -0.0189229755 -0.8720290588 -0.4888824011 -0.0000000000
0.0342646669 0.0327700334 0.0068834643 0.7638450165 0.6448873177 -0.0000000000
-0.0217359052 -0.0339711873 -0.0314716462 -0.3217120221 -0.5581460000 -0.7549491054
0.0352680239 -0.0236468399 -0.0035959035 0.7863126172 -0.6174077446 -0.0000000000
0.0257074346 0.0275807899 -0.0284629753 -0.1715798544 -0.1578906784 -0.9719050413
0.0286744613 -0.0229557265 0.0263343948 -0.7269105839 0.6850349303 0.0385954460
-0.0442339916 -0.0013497872 -0.0282615965 -0.9923627730 -0.1184977162 -0.0193897859
-0.0382886317 -0.0024006093 -0.0107946465 0.9859204446 0.1629643078 0.0330589324
-0.0109301669 0.0414731633 0.0062959530 0.2825726889 -0.9589068644 0.0027443773
0.0002494829 0.0095498156 -0.0233060237 -0.0000000000 -0.0000000000 1.0000000000
0.0387006200 -0.0026313174 0.0108824841 -0.9855292885 0.1681222912 0.0008298290
0.0209338913 0.0434877117 -0.0118884116 0.4656404339 0.8847143446 -0.0000000000
-0.0366215893 0.0179330902 0.0280834654 0.9327088219 -0.3550777014 0.0605269446
-0.0407500933 0.0220069398 -0.0077933418 -0.9146004254 0.4040557056 -0.0000000000
-0.0173768779 -0.0317362046 0.0326482171 0.4365027550 0.8896213828 0.1314572545
0.0067461476 -0.0692901331 0.0055314657 0.7628875161 0.6116214063 0.0395410928
0.0055421720 -0.0325658212 -0.0221080828 -0.1067498156 0.7228389128 0.6711449547
-0.0175254780 0.0214837986 -0.0235130677 -0.0363133048 0.0360707192 0.9986808483
-0.0300707018 -0.0289878662 -0.0053246507 -0.6756534083 -0.7369087271 -0.0000000000
-0.0010563929 0.0248115144 -0.0233514748 -0.0013434328 0.0237730556 0.9996891829
-0.0234553601 -0.0271935156 -0.0035131633 0.6034891682 0.7968403156 0.0127349816
0.0015471761 0.0486026584 0.0138203857 0.0318167103 0.9991499389 -0.0000000000
0.0237670165 0.0348457648 -0.0115247993 -0.6069557574 -0.7932488868 0.0379298215
-0.0445627598 0.0040346565 0.0027407634 -0.9999477154 0.0019532108 -0.0000000000
-0.0175520565 -0.0305157572 -0.0153583213 0.4550274104 0.8869703076 0.0777124849
-0.0070048615 -0.0238871202 -0.0237055256 -0.0081602026 -0.0326384402 0.9993983159
0.0341582210 0.0328946171 -0.0025032780 0.7614569876 0.6476745182 -0.0000000000
-0.0029366928 -0.0083297146 -0.0233060237 -0.0000000000 -0.0000000000 1.0000000000
0.0307496505 -0.0285843775 -0.0198455061 0.6851708200 -0.7279172755 -0.0000000000
-0.0039744467 0.0472745219 0.0399969597 -0.0209165504 0.1995430717 0.9681278044
0.0148597440 -0.0176987431 -0.0235836469 0.0284096968 -0.0419162058 0.9986934779
-0.0072553597 0.0331475750 -0.0278012248 0.0208641921 -0.0817431637 -0.9963257161
0.0315034117 0.0270277306 -0.0303436925 -0.5614373759 -0.4132854143 -0.7122082336
0.0391796771 0.0064202888 0.0083726084 -0.9977471182 -0.0631586538 0.0014407024
0.0363380344 0.0108748964 -0.0221427113 -0.7079680390 -0.1369848732 0.6794627006
-0.0225776698 -0.0279383410 0.0211463128 0.5798744443 0.8144121187 0.0080414396
0.0234964613 -0.0274241174 0.0041481433 -0.5972802806 0.8017303014 0.0042024540
-0.0442784127 0.0089423431 0.0069763736 -0.9935527339 0.1117436639 -0.0000000000
0.0194671859 0.0240269323 -0.0236697360 0.0296834382 0.0305156414 0.9990322722
0.0163982836 0.0124171387 -0.0274095918 -0.0089707493 -0.0069425061 -0.9999698444
0.0228207572 0.0424390917 -0.0173384154 0.5077753147 0.8612406683 -0.0000000000
0.0207925994 0.0370695390 -0.0055755255 -0.5290446662 -0.8480375952 0.0160303680
0.0447903377 0.0028497947 -0.0266927352 0.9993430930 -0.0245402766 -0.0000000000
-0.0316280120 0.0247345070 -0.0202397252 0.7847089354 -0.5137101025 0.3380312517
-0.0354112451 -0.0073449632 -0.0216113754 0.7742861990 0.2462753326 0.5675500629
-0.0081310742 0.0421638496 -0.0005988628 0.2111976751 -0.9772818964 0.0087613330
0.0435325795 -0.0066379523 -0.0014573471 0.9711647421 -0.2367779804 -0.0000000000
-0.0200503208 0.0312111431 -0.0282802255 0.1139523708 -0.1544053817 -0.9804210796
-0.0330524030 -0.0152603218 -0.0187411970 0.8468161384 0.4901607256 0.1974034718
0.0438860811 -0.0051117785 0.0343928468 0.9790717568 -0.2026970552 -0.0000000000
-0.0322526235 -0.0232818481 0.0398751361 0.2772564656 0.2307338256 0.9219073108
-0.0388197732 0.0056437917 -0.0084726776 0.9984673234 -0.0434279609 0.0254829831
0.0099362036 0.0418737893 0.0239820196 -0.2503488136 -0.9677040464 0.0201157398
-0.0412384702 0.0103100778 0.0396360299 0.5686894406 -0.0866303209 0.8090512602
0.0297010046 0.0364830102 -0.0312661055 0.5215130331 0.5736225232 -0.6279117137
0.0447646590 0.0060294744 0.0152186751 0.9987537297 0.0465573009 -0.0000000000
0.0107212302 -0.0329691828 -0.0182807864 -0.2716543481 0.9464507030 0.1702921604
0.0358895081 -0.0114553163 -0.0105196065 -0.9177001849 0.3952795872 0.0321615520
0.0387064915 0.0264979709 -0.0205193321 0.8631890152 0.5045857982 -0.0000000000
0.0272936931 -0.0242025980 0.0057302373 -0.6941683464 0.7193481427 0.0031284229
-0.0070970681 -0.0018485845 -0.0233060237 -0.0000000000 -0.0000000000 1.0000000000
-0.0111730511 0.0471813818 -0.0167895466 -0.2529147527 0.9673317660 -0.0000000000
-0.0237591215 0.0346487409 -0.0116611221 0.6133361270 -0.7882567699 0.0393445218
-0.0083489259 0.0478143954 0.0306393355 -0.1896340992 0.9815049018 -0.0000000000
-0.0400131599 0.0186103759 0.0399951115 0.1596422511 -0.0614102800 0.9767991995
0.0212397963 0.0433216659 0.0267055633 0.4724697347 0.8809946844 -0.0000000000
-0.0201839422 -0.0358623494 0.0147015028 -0.4545666605 -0.8907458076 -0.0000000000
0.0419851949 0.0195843204 -0.0181207835 0.9366078135 0.3499093750 -0.0000000000
0.0011191767 -0.0074795602 -0.0273691462 0.0007129411 0.0025216746 -1.0000000000
-0.0060301636 0.0402580831 -0.0290722189 0.0618896018 -0.3664599994 -0.9270761888
-0.0431536628 0.0150533757 0.0125391830 -0.9683717935 0.2484076395 -0.0000000000
0.0249065901 0.0342391825 0.0141854735 -0.6331618286 -0.7738783161 0.0000259212
-0.0428336261 -0.0083263511 0.0149530958 -0.9612393554 -0.2745398981 -0.0000000000
-0.0129968184 -0.0388179275 -0.0098618583 -0.3238128883 -0.9460683393 0.0009514345
-0.0384502652 0.0265017309 0.0199437911 -0.8631373745 0.5046700441 -0.0000000000
0.0168629489 -0.0374786439 -0.0067064752 0.3770155905 -0.9259147247 0.0001473801
-0.0024803990 -0.0635161750 -0.0125483935 -0.1669150301 -0.4478048806 -0.8730738443
0.0162414707 -0.0377359169 0.0038830145 0.3616605970 -0.9322299678 0.0001678903
-0.0375409919 -0.0066495886 0.0083214048 0.9623834614 0.2706514893 0.0014531647
-0.0176365086 -0.0370532983 0.0266031504 -0.3982636628 -0.9170279302 0.0001150408
0.0380753090 0.0050196518 -0.0201656133 -0.9392721153 -0.0267197462 0.3310762952
-0.0012595023 0.0430542557 0.0197560656 0.0354739545 -0.9990355109 0.0043713027
0.0217143344 0.0365874506 0.0091581432 -0.5515154425 -0.8339456413 0.0012495127
-0.0166299278 0.0392926756 0.0046581777 0.4282722204 -0.9032600145 0.0038562086
-0.0369467742 -0.0209880703 -0.0137002847 -0.8294794839 -0.5579802238 -0.0000000000
0.0343039640 0.0327240402 0.0154409618 0.7647266158 0.6438583546 -0.0000000000
0.0314316888 -0.0279369019 0.0215745892 0.7004433459 -0.7134887542 -0.0000000000
-0.0055524700 -0.0347590088 0.0047435265 0.1451089252 0.9891793543 0.0037982681
-0.0407635743 0.0219744110 0.0341880942 -0.9149028443 0.4033289975 -0.0000000000
-0.0386395812 0.0261799224 -0.0207337745 -0.8673786489 0.4974577634 -0.0000000000
-0.0227079322 -0.0278353142 0.0144093032 0.5834235828 0.8120088169 0.0000655734
-0.0039229208 -0.0692552771 0.0224998462 -0.2934000744 -0.7352984581 0.6034442385
0.0185161939 -0.0367808794 0.0155310510 0.4114407482 -0.9112496463 -0.0000000000
-0.0008058606 0.0486155778 -0.0163449566 -0.0208977493 0.9994416656 -0.0000000000
-0.0290312182 -0.0299037909 0.0151177432 -0.6524340025 -0.7573731490 -0.0000000000
-0.0068892455 -0.0703350179 0.0166942179 -0.8995938231 -0.4000622759 0.1638557996
-0.0000658670 0.0486351928 0.0198514674 -0.0043198683 0.9998845842 -0.0000000000
0.0375213388 0.0134589346 -0.0166942429 -0.9609314639 -0.2443425542 0.1184123940
-0.0414912356 -0.0123239964 -0.0000327987 -0.9312265057 -0.3641034795 -0.0000000000
-0.0386113641 0.0033239567 -0.0149524496 0.9967819639 0.0160218876 0.0735005206
0.0314881217 0.0290386207 0.0352660482 -0.7669661893 -0.6136640970 0.1858861207
0.0215989052 -0.0287805413 0.0204016649 -0.5484320470 0.8360174505 0.0060756312
-0.0124573759 -0.0389620892 -0.0038991749 -0.2996777662 -0.9538174850 0.0076266695
-0.0341723660 -0.0152798063 0.0282487312 0.8702986819 0.4878404699 0.0625992035
-0.0126850056 0.0409254110 0.0205234915 0.3272292108 -0.9445922010 0.0063972431
-0.0412840138 -0.0128240115 0.0348556011 -0.9265778881 -0.3752740392 -0.0000000000
0.0375671846 0.0283491248 0.0030343251 0.8376666987 0.5460589612 -0.0000000000
0.0075375431 -0.0411097832 -0.0122903395 0.7944521622 -0.5601940201 -0.1315145209
0.0346960741 0.0214465305 -0.0150897337 -0.8895446859 -0.4502405512 0.0749251969
0.0046757928 -0.0404781589 -0.0290824267 0.1015578891 -0.9912859641 -0.0747784163
0.0188154914 0.0445326400 -0.0067015679 0.4181579370 0.9080611037 -0.0000000000
-0.0409881733 0.0177709333 -0.0317081853 -0.3624663543 0.1239304727 -0.9170488957
-0.0445365840 0.0028562244 0.0346563049 -0.9993469414 -0.0243965094 -0.0000000000
-0.0389522906 0.0057485589 0.0036438444 0.9987682259 -0.0460157587 0.0045448058
0.0351095680 0.0034996644 -0.0284949915 -0.2403450734 0.0031417542 -0.9704131062
-0.0186383867 0.0116316903 -0.0274315987 0.0145992977 -0.0044722729 -0.9999209317
0.0252267873 -0.0330134713 -0.0156620970 0.5615939511 -0.8270166736 -0.0000000000
0.0413141019 0.0212601610 0.0108901654 0.9215431927 0.3873723381 -0.0000000000
0.0393382034 0.0253606533 0.0377457833 0.8770638566 0.4788949652 0.0228295496
0.0130805057 -0.0103435890 -0.0233259277 0.0093735483 -0.0103576330 0.9998460265
0.0445481141 0.0088227551 -0.0163458655 0.9939034014 0.1090620879 -0.0000000000
0.0089729785 -0.0274750034 -0.0236982521 -0.0217936373 0.0804985801 0.9956432674
0.0447395577 0.0013736846 -0.0178273794 0.9981876860 -0.0575495059 -0.0000000000
0.0018719324 -0.0702167415 0.0219424895 0.1036700341 -0.8006643436 0.5852064400
0.0364746645 0.0185676982 0.0243637899 -0.9271892638 -0.3729662238 0.0227590546
-0.0109764161 -0.0393329578 -0.0280401785 -0.2484969073 -0.9683262119 -0.0104553508
-0.0069052740 -0.0341010884 -0.0156985856 0.1809394369 0.9790787676 0.0858545272
-0.0442547580 -0.0012270026 -0.0070425533 -0.9930270711 -0.1157634400 -0.0000000000
0.0297072424 0.0295291578 0.0015426951 -0.7561203979 -0.6539031467 0.0059712063
0.0120014295 0.0412144765 0.0012084465 -0.3035379675 -0.9526222462 0.0062970668
0.0200071081 -0.0024292099 -0.0274410497 -0.0152258014 0.0050009218 -0.9998998797
0.0180632118 0.0387197286 0.0049459250 -0.4584233239 -0.8886196398 0.0036608665
-0.0368718585 -0.0210971363 0.0373350659 -0.8277245211 -0.5603560640 0.0067133960
-0.0403107704 -0.0066664543 -0.0318660239 0.0053305243 0.0014228889 -0.9999362906
0.0283847052 -0.0173071637 -0.0285964558 -0.2100525049 0.1586719600 -0.9638622482
-0.0306859178 -0.0203955959 0.0271387669 0.7835021513 0.6189218319 0.0486814234
0.0139291133 0.0170575586 -0.0233223113 0.0090242680 0.0085899998 0.9998679410
0.0421684667 0.0190668881 0.0303223492 0.9407144128 0.3383170204 -0.0000000000
0.0075590148 -0.0401202193 -0.0236677048 0.1654668312 -0.9859758076 -0.0062077442
-0.0207446193 0.0434526199 0.0339945603 -0.4670837252 0.8839282388 -0.0000000000
0.0212822599 -0.0312032925 -0.0318470082 -0.0436740878 0.0715740201 -0.9956931187
0.0422047951 -0.0110697149 0.0096116522 0.9415284291 -0.3360191664 -0.0000000000
0.0284629969 -0.0223711061 -0.0158950024 -0.7289157900 0.6770282660 0.0922773312
0.0424564682 0.0182537717 0.0242545591 0.9471677078 0.3201002724 -0.0000000000
-0.0103456736 0.0440932779 0.0393195253 0.1893942957 -0.7262478986 0.6572350277
-0.0180233891 -0.0063510931 -0.0233505894 -0.0205188282 -0.0116115814 0.9996957907
0.0384735772 0.0117524352 0.0150529647 -0.9796858729 -0.1994089690 0.0004253097
0.0399414169 -0.0163547504 -0.0228691592 0.8908534079 -0.4541702754 -0.0000000000
0.0051878054 -0.0200047819 -0.0234925673 0.0101792331 -0.0479978189 0.9987916581
-0.0445063953 0.0016986210 -0.0234914224 -0.9986540652 -0.0502804983 -0.0000000000
-0.0286050306 -0.0302679308 -0.0166964972 -0.6429232528 -0.7655183907 -0.0000000000
0.0392455265 0.0038875486 0.0017116233 -0.9999591321 0.0015267133 0.0058565265
0.0372433046 0.0160960378 -0.0054006200 -0.9501741232 -0.3110310087 0.0154596992
-0.0239109085 0.0416151332 -0.0043953985 -0.5378232469 0.8428481039 -0.0000000000
-0.0206848072 0.0375301751 -0.0310186076 0.4211166559 -0.6790653680 -0.6004227082
-0.0103352813 -0.0337588432 0.0076495432 0.2673799046 0.9633949562 0.0018254698
0.0058063006 -0.0236622609 -0.0276708026 -0.0116434192 0.0576215734 -0.9981888864
-0.0326767552 0.0342834370 0.0287208478 -0.7339539639 0.6787795257 -0.0000000000
-0.0445484924 0.0044996725 -0.0281128991 -0.9995378433 0.0123382044 -0.0134382938
0.0381487843 -0.0052851571 0.0167048468 -0.9713969823 0.2358109468 0.0013485307
0.0052922376 0.0483302136 0.0080303717 0.1155397018 0.9930535476 -0.0000000000
-0.0106186359 -0.0336912304 0.0217437259 0.2745070740 0.9612203261 0.0096185606
-0.0351242832 0.0313978407 -0.0221493441 -0.7887731151 0.6141967229 -0.0000000000
0.0089913942 0.0050250565 -0.0273669839 -0.0007972712 -0.0000834677 -1.0000000000
-0.0069323757 -0.0526860706 -0.0128070487 -0.9192692321 -0.0257992051 -0.3676776665
-0.0292215322 -0.0213834091 -0.0143981296 0.7548853310 0.6515209119 0.0677480239
-0.0011093019 -0.0604949488 0.0288556186 -0.0742416913 -0.3230725976 0.9400807843
0.0097878115 0.0434309091 0.0374605817 -0.2279510310 -0.9308829101 0.2821886009
-0.0387318251 0.0260099820 0.0374614864 -0.8693035374 0.4935412058 0.0116740152
0.0101747900 -0.0026695153 -0.0233060237 -0.0000000000 -0.0000000000 1.0000000000
0.0331291722 -0.0208725243 -0.0318613455 -0.0318077364 0.0245209680 -0.9987141948
-0.0252686407 0.0407049153 0.0358622276 -0.5682178352 0.8224627579 -0.0000000000
-0.0043940238 -0.0405669583 -0.0003134460 -0.0950920966 -0.9953669611 0.0144448443
0.0105708664 0.0473868461 0.0224929280 0.2337229324 0.9719227511 -0.0000000000
0.0409315972 0.0221743048 -0.0250715201 0.9129779706 0.4077951086 -0.0000000000
0.0355622740 0.0205395808 0.0095462014 -0.9053192286 -0.4238614285 0.0011550640
-0.0267021051 0.0110482069 -0.0276410795 0.0513996897 -0.0141776796 -0.9986067533
-0.0129602199 -0.0030619991 -0.0273834606 0.0045058355 0.0039586047 -1.0000000000
0.0402399961 -0.0157302040 -0.0121566557 0.8975251170 -0.4402117232 -0.0000000000
0.0447126401 0.0010305232 0.0339020335 0.9975846125 -0.0652276158 -0.0000000000
-0.0327220239 -0.0263411448 0.0338270774 -0.7349655546 -0.6777089258 -0.0000000000
-0.0358818593 0.0304104384 -0.0136934583 -0.8056909158 0.5921184976 -0.0000000000
-0.0287718616 0.0380199954 0.0318022544 -0.6466462335 0.7623299378 -0.0000000000
0.0123347372 0.0469274130 -0.0141617702 0.2732060892 0.9616738463 -0.0000000000
-0.0150573460 0.0177824779 -0.0274370918 0.0115349899 -0.0101911061 -0.9999087226
-0.0282444014 -0.0305760568 0.0243817818 -0.6348754962 -0.7724106888 -0.0000000000
0.0315967340 0.0356748275 0.0215042279 0.7041391150 0.7099972242 -0.0000000000
0.0115070210 0.0417877290 0.0306959222 -0.2864989768 -0.9525325073 0.0992252640
-0.0398057045 0.0240031043 -0.0152543302 -0.8934949993 0.4486660045 -0.0000000000
0.0351528995 -0.0141572306 -0.0308971100 -0.7098569395 0.3669546765 -0.6001317194
-0.0139407890 -0.0314361456 -0.0197315247 0.3517494442 0.8840656862 0.2903397208
-0.0416760159 -0.0118457227 -0.0078217064 -0.9353696461 -0.3534045482 -0.0000000000
0.0384972966 0.0118257850 0.0237298963 -0.9792233168 -0.2010648292 0.0183700799
-0.0206631525 0.0078451985 -0.0233595960 -0.0254792593 0.0048680617 0.9996285744
0.0416388920 -0.0125804081 -0.0176684152 0.9288426574 -0.3698318317 -0.0000000000
-0.0066406151 0.0247077243 -0.0233807739 -0.0097472667 0.0300027132 0.9994705232
-0.0160913761 -0.0357187662 -0.0318369559 -0.0513214812 -0.1252319315 -0.9903982723
-0.0353911842 -0.0125440217 0.0234556250 0.9066135584 0.4209219425 0.0164710699
0.0073255956 -0.0534401538 -0.0120985351 0.9736846403 -0.0087994876 -0.1232700782
-0.0008477501 0.0361347635 -0.0280160496 0.0046067020 -0.1319103050 -0.9907580071
0.0380444408 0.0275779334 -0.0277012828 0.8483564458 0.5287834564 -0.0061145913
-0.0268198482 -0.0243944628 0.0017313872 0.6887393242 0.7244452158 0.0058431095
0.0039305726 -0.0671123374 -0.0099314209 0.2649342163 -0.6232038927 -0.7312758015
-0.0359496108 -0.0224275260 -0.0233673667 -0.8072039081 -0.5901439984 -0.0000000000
-0.0001796801 -0.0699970819 -0.0075520360 -0.0182349060 -0.7898823734 -0.6097114315
-0.0291014584 -0.0298437769 -0.0108322190 -0.6540014741 -0.7560307276 -0.0000000000
-0.0390094783 0.0038122193 0.0189351994 0.9999076577 0.0034496608 0.0025950533
0.0055327261 0.0374118634 -0.0282754992 -0.0305615877 -0.1883749601 -0.9806413209
-0.0085319917 0.0477805030 0.0193242308 -0.1937314006 0.9807411344 -0.0000000000
-0.0354839264 0.0214969972 0.0322675644 0.8896619765 -0.4382827478 0.1251159730
-0.0445448507 0.0031732158 0.0099089814 -0.9995366746 -0.0173085869 -0.0000000000
0.0006319061 -0.0569510115 0.0226676259 0.0251299713 0.2483430867 -0.9667339591
-0.0274996237 0.0314113444 -0.0100700895 0.7087051940 -0.7046390071 0.0306949012
-0.0381691951 -0.0149962647 0.0399935820 0.1582452442 0.0771024614 0.9761523840
-0.0311239810 0.0275108573 0.0212083959 0.7981911531 -0.6018066450 0.0082053340
0.0307421644 -0.0285914842 -0.0115303688 0.6850031888 -0.7280756429 -0.0000000000
0.0446049984 0.0082363589 -0.0056530163 0.9951729703 0.0959317569 -0.0000000000
0.0433805593 0.0151659802 0.0357290701 0.9677679363 0.2509220620 -0.0000000000
0.0424418053 -0.0104005624 -0.0235885709 0.9468391547 -0.3210277317 -0.0000000000
-0.0012350720 -0.0562942790 -0.0079711851 -0.0685379764 0.2147395680 0.9716908356
0.0339798840 0.0235876343 0.0143731323 -0.8648969326 -0.5017995242 0.0000453579
0.0351373078 -0.0135239673 0.0064045596 -0.8945950913 0.4463582588 0.0026706479
0.0302864203 0.0289061191 0.0221699312 -0.7702070441 -0.6373316051 0.0107437070
0.0207741142 0.0410704391 -0.0318619513 0.0228058884 0.0420654776 -0.9981388143
0.0173565247 -0.0372743187 0.0342123896 0.3861695549 -0.9220543668 0.0001754738
-0.0301022479 0.0294133833 0.0308238093 0.7606161182 -0.6407405826 0.1011767180
0.0254744111 -0.0110700227 -0.0237353154 0.0221286981 -0.0130977839 0.9997014003
-0.0069512896 -0.0465052945 -0.0127870756 -0.9283354733 0.0080705536 -0.3306069360
-0.0007611648 0.0424568338 -0.0299706582 0.0141502433 -0.6003078742 -0.7979815338
-0.0191197004 -0.0299334222 -0.0093834099 0.4936485250 0.8689517537 0.0284544535
0.0207591100 -0.0346198788 0.0399626480 0.1502604429 -0.2805174261 0.9467454793
0.0225732426 -0.0280470295 -0.0014030549 -0.5741055700 0.8183452474 0.0098578489
0.0447860189 0.0026841899 0.0236351595 0.9992439713 -0.0282431959 -0.0000000000
0.0142828261 0.0389608476 -0.0207576207 -0.3414672267 -0.8439753976 0.4017466569
0.0343054096 -0.0150420140 0.0003732472 -0.8738543711 0.4854894648 0.0074358610
0.0388962602 -0.0182802350 0.0171118932 0.8674404235 -0.4973438510 -0.0000000000
0.0025731056 0.0485698997 -0.0219731867 0.0547927328 0.9984117093 -0.0000000000
0.0319410639 0.0224392270 -0.0222106809 -0.6073699881 -0.3532545945 0.6957889661
-0.0240214968 -0.0336527321 -0.0196249074 -0.5402955456 -0.8413347913 -0.0000000000
0.0007637557 -0.0360962239 0.0346613377 -0.0156544182 0.9847802028 0.1708435042
-0.0237107802 -0.0338432111 -0.0255817043 -0.5333492022 -0.8455867002 -0.0000000000
0.0320920497 0.0351668304 0.0282791652 0.7152137126 0.6986129531 -0.0000000000
-0.0335503124 0.0332890443 -0.0287690916 -0.7531349159 0.6561754526 -0.0397018623
0.0032404326 -0.0350552532 0.0139549977 -0.0795713597 0.9964617482 0.0000820163
0.0312880283 -0.0197030441 0.0055787223 -0.7963026773 0.6043704237 0.0032312814
-0.0374733754 0.0141722405 -0.0095271860 0.9644569704 -0.2621917174 0.0289235553
0.0431980699 -0.0079534011 0.0187374340 0.9636990998 -0.2661916782 -0.0000000000
0.0393466409 -0.0070632872 0.0377783951 -0.9169146833 0.2573058912 0.3038441300
-0.0271077021 -0.0256198448 0.0354617255 0.6646895690 0.7215094888 0.1916734028
-0.0210914616 0.0360843276 -0.0174017732 0.5446433329 -0.8250292815 0.1415485436
-0.0345693845 0.0220081704 0.0024336821 0.8868411979 -0.4615687961 0.0053663448
0.0012925240 -0.0122285471 -0.0233060237 0.0000768548 -0.0022131577 1.0000000000
-0.0435700722 0.0133183275 0.0261611566 -0.9776762247 0.2096645835 -0.0000000000
-0.0347037677 0.0218266594 0.0218743358 0.8895596426 -0.4565559802 0.0099633598
-0.0389626232 0.0020401184 0.0080855679 0.9986962615 0.0487041582 0.0015294671
-0.0301413371 0.0028198185 -0.0278126218 0.0866192026 0.0032368171 -0.9961629019
0.0024272982 -0.0739144661 0.0022305980 0.1428310599 -0.9708460192 -0.1738941085
-0.0251327206 -0.0329036697 0.0074442047 -0.5651738997 -0.8245554614 -0.0000000000
0.0266890744 0.0398801828 -0.0224119344 0.5943473971 0.8039793153 -0.0000000000
-0.0085651273 -0.0401037562 0.0201306377 -0.2369714633 -0.9703722504 -0.0384701745
0.0262027432 0.0402377094 -0.0092785325 0.5834505144 0.8119903014 -0.0000000000
-0.0362797066 -0.0219592201 -0.0075837987 -0.8145774632 -0.5796787998 -0.0000000000
-0.0288457312 0.0379568803 -0.0023347243 -0.6482946982 0.7609181518 -0.0000000000
-0.0019617767 -0.0351355053 0.0175786348 0.0534388746 0.9985182516 0.0018368824
0.0236792059 0.0419128359 0.0123415619 0.5269666942 0.8494934811 -0.0000000000
-0.0042646159 -0.0406177638 -0.0181564130 -0.0798904328 -0.9946621672 -0.0603449142
0.0084360300 0.0478452796 0.0316592762 0.1859004658 0.9822008788 -0.0000000000
-0.0378934920 -0.0048631547 -0.0061612054 0.9736885932 0.2255989590 0.0179412811
-0.0191076485 0.0377989592 -0.0108663825 0.4936791446 -0.8687982788 0.0332929876
-0.0280161208 -0.0204191515 -0.0217112349 0.6051948743 0.5246160170 0.5869432731
0.0137406210 0.0465107841 -0.0213751295 0.3045941462 0.9524015183 -0.0000000000
0.0165812111 0.0392618061 -0.0094292690 -0.4220694090 -0.9057086905 0.0286040791
0.0128628960 -0.0328969868 -0.0082758575 -0.3264398431 0.9445072366 0.0248408129
0.0071566940 -0.0713375878 0.0135271708 0.9044773245 -0.4148991074 0.0971140782
-0.0172601493 -0.0174451547 -0.0276337794 0.0322982940 0.0406926146 -0.9986588952
0.0245197990 0.0413936976 0.0199841917 0.5457609252 0.8379018680 -0.0000000000
-0.0394489148 0.0056099878 0.0315149684 0.9924175087 -0.0416194488 0.1125785007
-0.0436583137 0.0128651177 -0.0097031259 -0.9796611394 0.1995413966 -0.0000000000
-0.0295369554 0.0373662899 0.0035069478 -0.6637199721 0.7477075651 -0.0000000000
0.0122808754 0.0411496928 0.0078950016 -0.3105102064 -0.9505635203 0.0016588363
-0.0049284450 -0.0404501044 -0.0278039621 -0.1130807470 -0.9933757226 -0.0067766098
-0.0193587851 -0.0299607709 0.0003717113 0.4982041737 0.8669532934 0.0074379552
0.0307883072 -0.0022626402 -0.0279093820 -0.1056931284 0.0215706195 -0.9937790263
0.0254351447 0.0337430359 -0.0000742708 -0.6471962106 -0.7618589237 0.0080460518
0.0107738319 -0.0395127777 -0.0184554533 0.2569523923 -0.9656585589 -0.0225038731
0.0359785062 -0.0041629680 -0.0222395621 -0.6779259714 0.1512351886 0.7027262192
-0.0164659205 0.0454324929 0.0034244235 -0.3712144412 0.9282367790 -0.0000000000
-0.0386616184 -0.0007404337 -0.0027032684 0.9924184085 0.1199533568 0.0116306901
-0.0108540218 -0.0143232629 -0.0274456996 0.0097532140 0.0149335838 -0.9998750453
-0.0394572169 -0.0167789911 0.0078050568 -0.8856948412 -0.4636826795 -0.0000000000
-0.0222895934 0.0360174822 0.0164029163 0.5727236173 -0.8193650358 0.0011797846
-0.0027967919 -0.0377356996 0.0395850267 0.0409386694 0.6019910584 0.7845867953
-0.0187077365 -0.0365682717 -0.0162411699 -0.4214383792 -0.9065039301 -0.0000000000
-0.0318254496 0.0264121608 -0.0039381009 0.8177021820 -0.5749342104 0.0133143841
0.0394040506 0.0077532961 0.0299879612 -0.9911253812 -0.0960046844 0.0884223541
-0.0195531605 0.0440593810 0.0156090282 -0.4404123835 0.8974972724 -0.0000000000
-0.0310200872 -0.0197007382 0.0014946279 0.7962058230 0.6044968214 0.0060038375
0.0393888623 -0.0000535275 0.0299890367 -0.9907348973 0.1009488096 0.0884387656
0.0206189696 -0.0357640447 0.0088779120 0.4586098361 -0.8885436437 -0.0000000000
0.0276594596 -0.0312410559 -0.0014010222 0.6160974138 -0.7873008183 -0.0000000000
-0.0100214800 -0.0347051982 0.0340757485 0.2506711910 0.9545934049 0.1589342522
-0.0099903536 0.0474652277 0.0253502279 -0.2264015459 0.9736741418 -0.0000000000
0.0216212681 0.0367388238 0.0254951908 -0.5478620295 -0.8358388028 0.0305926886
